日付,時分,始値,高値,安値,終値,出来高,,
2019/1/8,9:05,20160,20220,20160,20190,1884,,20160
2019/1/8,9:10,20200,20230,20170,20170,1193,,20190
2019/1/8,9:15,20170,20200,20170,20180,534,,20170
2019/1/8,9:20,20170,20190,20170,20170,485,,20180
2019/1/8,9:25,20180,20180,20170,20170,357,,20170
2019/1/8,9:30,20170,20210,20170,20190,810,,20170
2019/1/8,9:35,20200,20210,20190,20200,287,,20190
2019/1/8,9:40,20200,20200,20180,20190,328,,20200
2019/1/8,9:45,20180,20190,20180,20190,347,,20190
2019/1/8,9:50,20200,20230,20200,20210,734,,20190
2019/1/8,9:55,20200,20210,20190,20200,447,,20210
2019/1/8,10:00,20190,20200,20180,20190,264,,20200
2019/1/8,10:05,20190,20190,20170,20180,505,,20190
2019/1/8,10:10,20180,20180,20070,20080,1856,,20180
2019/1/8,10:15,20080,20120,20080,20120,1066,,20080
2019/1/8,10:20,20120,20140,20120,20140,774,,20120
2019/1/8,10:25,20140,20150,20130,20140,612,,20140
2019/1/8,10:30,20140,20150,20100,20110,1084,,20140
2019/1/8,10:35,20120,20120,20110,20110,362,,20110
2019/1/8,10:40,20120,20140,20110,20140,621,,20110
2019/1/8,10:45,20140,20150,20110,20110,484,,20140
2019/1/8,10:50,20110,20120,20110,20120,446,,20110
2019/1/8,10:55,20120,20140,20120,20130,466,,20120
2019/1/8,11:00,20130,20140,20130,20140,208,,20130
2019/1/8,11:05,20140,20190,20130,20170,745,,20140
2019/1/8,11:10,20160,20180,20160,20180,605,,20170
2019/1/8,11:15,20180,20190,20170,20170,349,,20180
2019/1/8,11:20,20160,20170,20140,20150,310,,20170
2019/1/8,11:25,20150,20180,20140,20180,336,,20150
2019/1/8,11:30,20180,20210,20170,20170,647,,20180
2019/1/8,12:30,20220,20220,20170,20180,1241,,20170
2019/1/8,12:35,20190,20210,20190,20210,461,,20180
2019/1/8,12:40,20210,20210,20190,20200,321,,20210
2019/1/8,12:45,20210,20250,20200,20230,707,,20200
2019/1/8,12:50,20240,20240,20220,20220,307,,20230
2019/1/8,12:55,20220,20230,20210,20210,270,,20220
2019/1/8,13:00,20220,20240,20220,20220,326,,20210
2019/1/8,13:05,20220,20230,20210,20220,274,,20220
2019/1/8,13:10,20220,20230,20210,20220,148,,20220
2019/1/8,13:15,20220,20230,20210,20210,240,,20220
2019/1/8,13:20,20220,20230,20210,20230,445,,20210
2019/1/8,13:25,20230,20230,20220,20220,106,,20230
2019/1/8,13:30,20230,20250,20220,20240,225,,20220
2019/1/8,13:35,20230,20250,20230,20240,298,,20240
2019/1/8,13:40,20240,20240,20230,20240,168,,20240
2019/1/8,13:45,20250,20280,20240,20270,810,,20240
2019/1/8,13:50,20270,20300,20270,20300,723,,20270
2019/1/8,13:55,20300,20320,20300,20320,1471,,20300
2019/1/8,14:00,20320,20320,20290,20310,641,,20320
2019/1/8,14:05,20300,20310,20290,20310,678,,20310
2019/1/8,14:10,20310,20320,20300,20310,490,,20310
2019/1/8,14:15,20310,20310,20290,20290,246,,20310
2019/1/8,14:20,20290,20290,20280,20280,491,,20290
2019/1/8,14:25,20280,20290,20270,20270,791,,20280
2019/1/8,14:30,20270,20290,20260,20290,303,,20270
2019/1/8,14:35,20290,20290,20220,20230,1492,,20290
2019/1/8,14:40,20230,20240,20220,20240,544,,20230
2019/1/8,14:45,20240,20240,20200,20210,850,,20240
2019/1/8,14:50,20220,20230,20210,20210,484,,20210
2019/1/8,14:55,20220,20230,20200,20200,1464,,20210
2019/1/8,15:00,20210,20210,20180,20190,2246,,20200
2019/1/9,9:00,20340,20350,20330,20340,773,,20190
2019/1/9,9:05,20350,20350,20300,20300,658,,20340
2019/1/9,9:10,20310,20380,20300,20360,1194,,20300
2019/1/9,9:15,20360,20370,20350,20350,379,,20360
2019/1/9,9:20,20360,20360,20330,20350,412,,20350
2019/1/9,9:25,20350,20380,20340,20350,590,,20350
2019/1/9,9:30,20340,20340,20320,20340,638,,20350
2019/1/9,9:35,20350,20370,20340,20340,286,,20340
2019/1/9,9:40,20340,20350,20340,20340,192,,20340
2019/1/9,9:45,20340,20370,20340,20360,210,,20340
2019/1/9,9:50,20360,20370,20320,20320,535,,20360
2019/1/9,9:55,20330,20340,20330,20330,209,,20320
2019/1/9,10:00,20330,20340,20330,20340,239,,20330
2019/1/9,10:05,20340,20350,20330,20350,336,,20340
2019/1/9,10:10,20350,20360,20340,20360,99,,20350
2019/1/9,10:15,20350,20400,20350,20400,973,,20360
2019/1/9,10:20,20400,20410,20380,20390,679,,20400
2019/1/9,10:25,20390,20400,20380,20400,561,,20390
2019/1/9,10:30,20390,20400,20380,20390,729,,20400
2019/1/9,10:35,20390,20400,20390,20390,370,,20390
2019/1/9,10:40,20390,20420,20390,20410,770,,20390
2019/1/9,10:45,20420,20430,20410,20420,462,,20410
2019/1/9,10:50,20430,20440,20420,20430,762,,20420
2019/1/9,10:55,20430,20450,20430,20450,697,,20430
2019/1/9,11:00,20450,20450,20430,20440,419,,20450
2019/1/9,11:05,20440,20440,20410,20420,755,,20440
2019/1/9,11:10,20420,20460,20410,20440,1144,,20420
2019/1/9,11:15,20430,20430,20400,20400,668,,20440
2019/1/9,11:20,20400,20420,20400,20420,459,,20400
2019/1/9,11:25,20420,20430,20420,20430,416,,20420
2019/1/9,11:30,20430,20450,20430,20430,420,,20430
2019/1/9,12:30,20420,20420,20400,20410,764,,20430
2019/1/9,12:35,20420,20440,20410,20420,485,,20410
2019/1/9,12:40,20420,20450,20420,20440,365,,20420
2019/1/9,12:45,20440,20450,20430,20440,178,,20440
2019/1/9,12:50,20450,20450,20440,20450,76,,20440
2019/1/9,12:55,20450,20470,20440,20460,617,,20450
2019/1/9,13:00,20460,20470,20450,20450,525,,20460
2019/1/9,13:05,20450,20470,20450,20470,328,,20450
2019/1/9,13:10,20470,20470,20450,20470,375,,20470
2019/1/9,13:15,20470,20470,20450,20450,432,,20470
2019/1/9,13:20,20450,20470,20450,20460,463,,20450
2019/1/9,13:25,20460,20460,20450,20450,389,,20460
2019/1/9,13:30,20450,20460,20440,20450,240,,20450
2019/1/9,13:35,20440,20450,20430,20450,232,,20450
2019/1/9,13:40,20450,20450,20440,20440,128,,20450
2019/1/9,13:45,20440,20450,20420,20440,251,,20440
2019/1/9,13:50,20430,20450,20430,20440,304,,20440
2019/1/9,13:55,20450,20450,20440,20450,127,,20440
2019/1/9,14:00,20450,20450,20420,20420,640,,20450
2019/1/9,14:05,20430,20430,20420,20420,441,,20420
2019/1/9,14:10,20420,20430,20420,20430,451,,20420
2019/1/9,14:15,20430,20440,20420,20430,315,,20430
2019/1/9,14:20,20430,20450,20420,20450,252,,20430
2019/1/9,14:25,20440,20440,20430,20440,340,,20450
2019/1/9,14:30,20430,20430,20420,20430,269,,20440
2019/1/9,14:35,20430,20440,20410,20410,458,,20430
2019/1/9,14:40,20410,20410,20390,20390,794,,20410
2019/1/9,14:45,20400,20400,20390,20390,252,,20390
2019/1/9,14:50,20400,20400,20380,20380,572,,20390
2019/1/9,14:55,20390,20410,20380,20390,1658,,20380
2019/1/9,15:00,20390,20410,20390,20410,1370,,20390
2019/1/10,9:00,20250,20290,20220,20280,1547,,20410
2019/1/10,9:05,20280,20320,20250,20250,1364,,20280
2019/1/10,9:10,20260,20270,20230,20260,1171,,20250
2019/1/10,9:15,20260,20260,20220,20220,925,,20260
2019/1/10,9:20,20220,20230,20200,20230,712,,20220
2019/1/10,9:25,20230,20240,20200,20200,549,,20230
2019/1/10,9:30,20200,20230,20190,20210,617,,20200
2019/1/10,9:35,20200,20260,20200,20240,938,,20210
2019/1/10,9:40,20240,20250,20230,20230,469,,20240
2019/1/10,9:45,20230,20230,20200,20210,536,,20230
2019/1/10,9:50,20210,20230,20200,20210,398,,20210
2019/1/10,9:55,20220,20220,20170,20180,1047,,20210
2019/1/10,10:00,20180,20180,20150,20160,1120,,20180
2019/1/10,10:05,20160,20170,20140,20150,471,,20160
2019/1/10,10:10,20140,20150,20130,20130,828,,20150
2019/1/10,10:15,20130,20160,20120,20150,1184,,20130
2019/1/10,10:20,20150,20160,20120,20130,694,,20150
2019/1/10,10:25,20140,20160,20130,20150,261,,20130
2019/1/10,10:30,20150,20150,20110,20120,1927,,20150
2019/1/10,10:35,20130,20130,20090,20100,1174,,20120
2019/1/10,10:40,20090,20110,20080,20090,912,,20100
2019/1/10,10:45,20100,20100,20070,20080,1174,,20090
2019/1/10,10:50,20080,20120,20070,20120,666,,20080
2019/1/10,10:55,20110,20140,20110,20130,1380,,20120
2019/1/10,11:00,20130,20150,20120,20140,767,,20130
2019/1/10,11:05,20130,20160,20130,20130,783,,20140
2019/1/10,11:10,20130,20130,20100,20100,892,,20130
2019/1/10,11:15,20090,20120,20080,20120,602,,20100
2019/1/10,11:20,20120,20140,20110,20120,634,,20120
2019/1/10,11:25,20120,20120,20110,20120,328,,20120
2019/1/10,11:30,20120,20120,20110,20110,360,,20120
2019/1/10,12:30,20150,20170,20140,20160,945,,20110
2019/1/10,12:35,20160,20170,20140,20170,429,,20160
2019/1/10,12:40,20160,20160,20140,20150,672,,20170
2019/1/10,12:45,20160,20190,20160,20180,700,,20150
2019/1/10,12:50,20180,20180,20160,20180,499,,20180
2019/1/10,12:55,20180,20200,20170,20180,302,,20180
2019/1/10,13:00,20170,20170,20160,20170,554,,20180
2019/1/10,13:05,20170,20170,20150,20150,244,,20170
2019/1/10,13:10,20160,20160,20160,20160,96,,20150
2019/1/10,13:15,20160,20170,20150,20160,390,,20160
2019/1/10,13:20,20160,20180,20160,20160,385,,20160
2019/1/10,13:25,20160,20170,20160,20170,106,,20160
2019/1/10,13:30,20160,20160,20140,20150,436,,20170
2019/1/10,13:35,20150,20160,20150,20160,103,,20150
2019/1/10,13:40,20160,20170,20150,20160,220,,20160
2019/1/10,13:45,20150,20160,20120,20140,432,,20160
2019/1/10,13:50,20140,20170,20140,20160,499,,20140
2019/1/10,13:55,20160,20180,20160,20180,511,,20160
2019/1/10,14:00,20180,20180,20160,20160,488,,20180
2019/1/10,14:05,20160,20170,20160,20160,373,,20160
2019/1/10,14:10,20170,20180,20170,20180,245,,20160
2019/1/10,14:15,20180,20180,20170,20180,223,,20180
2019/1/10,14:20,20170,20180,20170,20180,194,,20180
2019/1/10,14:25,20170,20170,20140,20150,534,,20180
2019/1/10,14:30,20160,20160,20130,20140,707,,20150
2019/1/10,14:35,20140,20150,20140,20150,409,,20140
2019/1/10,14:40,20150,20150,20130,20140,463,,20150
2019/1/10,14:45,20140,20150,20120,20140,436,,20140
2019/1/10,14:50,20150,20160,20130,20130,710,,20140
2019/1/10,14:55,20120,20130,20110,20130,1540,,20130
2019/1/10,15:00,20130,20150,20090,20110,2690,,20130
2019/1/11,9:00,20310,20340,20270,20290,3691,,20110
2019/1/11,9:05,20290,20320,20270,20300,1159,,20290
2019/1/11,9:10,20300,20320,20290,20300,590,,20300
2019/1/11,9:15,20300,20350,20300,20310,1062,,20300
2019/1/11,9:20,20310,20330,20310,20310,569,,20310
2019/1/11,9:25,20310,20330,20310,20320,836,,20310
2019/1/11,9:30,20320,20340,20300,20310,972,,20320
2019/1/11,9:35,20310,20320,20300,20310,510,,20310
2019/1/11,9:40,20310,20320,20290,20290,920,,20310
2019/1/11,9:45,20290,20320,20280,20310,685,,20290
2019/1/11,9:50,20310,20340,20300,20320,646,,20310
2019/1/11,9:55,20330,20350,20320,20330,597,,20320
2019/1/11,10:00,20330,20360,20330,20360,303,,20330
2019/1/11,10:05,20350,20360,20350,20350,659,,20360
2019/1/11,10:10,20350,20350,20320,20330,423,,20350
2019/1/11,10:15,20330,20340,20320,20340,519,,20330
2019/1/11,10:20,20330,20340,20310,20310,566,,20340
2019/1/11,10:25,20310,20320,20300,20300,506,,20310
2019/1/11,10:30,20300,20300,20270,20300,1464,,20300
2019/1/11,10:35,20300,20310,20290,20300,689,,20300
2019/1/11,10:40,20300,20310,20290,20310,906,,20300
2019/1/11,10:45,20320,20330,20310,20310,596,,20310
2019/1/11,10:50,20310,20310,20290,20300,859,,20310
2019/1/11,10:55,20310,20320,20300,20310,613,,20300
2019/1/11,11:00,20310,20330,20300,20330,637,,20310
2019/1/11,11:05,20330,20340,20300,20310,476,,20330
2019/1/11,11:10,20300,20310,20280,20280,373,,20310
2019/1/11,11:15,20280,20300,20270,20290,514,,20280
2019/1/11,11:20,20290,20290,20270,20280,304,,20290
2019/1/11,11:25,20280,20290,20270,20280,791,,20280
2019/1/11,11:30,20290,20290,20280,20290,275,,20280
2019/1/11,12:30,20300,20300,20280,20290,421,,20290
2019/1/11,12:35,20290,20320,20280,20280,333,,20290
2019/1/11,12:40,20280,20300,20280,20300,285,,20280
2019/1/11,12:45,20300,20320,20290,20300,367,,20300
2019/1/11,12:50,20300,20310,20300,20300,199,,20300
2019/1/11,12:55,20310,20320,20300,20310,292,,20300
2019/1/11,13:00,20310,20310,20300,20310,379,,20310
2019/1/11,13:05,20310,20310,20300,20300,71,,20310
2019/1/11,13:10,20310,20310,20300,20300,76,,20300
2019/1/11,13:15,20310,20320,20300,20300,265,,20300
2019/1/11,13:20,20300,20320,20300,20310,432,,20300
2019/1/11,13:25,20310,20320,20310,20320,59,,20310
2019/1/11,13:30,20320,20330,20320,20320,309,,20320
2019/1/11,13:35,20320,20340,20320,20330,551,,20320
2019/1/11,13:40,20340,20340,20330,20330,42,,20330
2019/1/11,13:45,20330,20350,20330,20330,726,,20330
2019/1/11,13:50,20330,20340,20330,20330,109,,20330
2019/1/11,13:55,20330,20340,20330,20330,117,,20330
2019/1/11,14:00,20330,20340,20320,20340,296,,20330
2019/1/11,14:05,20340,20370,20340,20340,609,,20340
2019/1/11,14:10,20340,20350,20330,20340,452,,20340
2019/1/11,14:15,20340,20350,20340,20340,413,,20340
2019/1/11,14:20,20340,20350,20330,20330,525,,20340
2019/1/11,14:25,20330,20350,20330,20340,413,,20330
2019/1/11,14:30,20340,20340,20330,20340,184,,20340
2019/1/11,14:35,20330,20340,20320,20320,215,,20340
2019/1/11,14:40,20320,20340,20320,20330,543,,20320
2019/1/11,14:45,20340,20340,20320,20330,247,,20330
2019/1/11,14:50,20330,20340,20330,20330,391,,20330
2019/1/11,14:55,20330,20350,20330,20340,896,,20330
2019/1/11,15:00,20340,20340,20320,20330,1302,,20340
2019/1/15,9:00,20190,20220,20160,20190,2173,,20330
2019/1/15,9:05,20200,20290,20200,20290,2183,,20190
2019/1/15,9:10,20290,20320,20260,20310,1092,,20290
2019/1/15,9:15,20310,20330,20300,20310,851,,20310
2019/1/15,9:20,20310,20350,20310,20340,735,,20310
2019/1/15,9:25,20340,20380,20330,20360,1048,,20340
2019/1/15,9:30,20360,20370,20360,20370,908,,20360
2019/1/15,9:35,20370,20380,20350,20360,778,,20370
2019/1/15,9:40,20360,20420,20350,20410,954,,20360
2019/1/15,9:45,20410,20420,20380,20390,434,,20410
2019/1/15,9:50,20390,20390,20360,20370,424,,20390
2019/1/15,9:55,20370,20380,20360,20360,683,,20370
2019/1/15,10:00,20360,20390,20360,20390,798,,20360
2019/1/15,10:05,20390,20420,20370,20420,536,,20390
2019/1/15,10:10,20420,20440,20400,20430,2008,,20420
2019/1/15,10:15,20430,20430,20410,20410,1076,,20430
2019/1/15,10:20,20410,20440,20410,20418,1168,,20410
2019/1/15,10:25,20418,20450,20410,20450,489,,20418
2019/1/15,10:30,20440,20440,20410,20420,946,,20450
2019/1/15,10:35,20430,20450,20430,20440,574,,20420
2019/1/15,10:40,20450,20480,20450,20470,984,,20440
2019/1/15,10:45,20480,20490,20450,20450,650,,20470
2019/1/15,10:50,20460,20470,20450,20450,563,,20450
2019/1/15,10:55,20440,20450,20430,20440,424,,20450
2019/1/15,11:00,20440,20480,20440,20470,619,,20440
2019/1/15,11:05,20480,20510,20480,20510,1108,,20470
2019/1/15,11:10,20510,20520,20500,20510,684,,20510
2019/1/15,11:15,20510,20520,20510,20520,497,,20510
2019/1/15,11:20,20520,20520,20500,20500,590,,20520
2019/1/15,11:25,20510,20520,20500,20520,279,,20500
2019/1/15,11:30,20520,20550,20510,20510,523,,20520
2019/1/15,12:30,20530,20550,20530,20540,669,,20510
2019/1/15,12:35,20530,20540,20520,20520,617,,20540
2019/1/15,12:40,20510,20520,20510,20510,619,,20520
2019/1/15,12:45,20500,20510,20500,20510,622,,20510
2019/1/15,12:50,20510,20520,20500,20510,348,,20510
2019/1/15,12:55,20510,20530,20510,20530,436,,20510
2019/1/15,13:00,20530,20550,20520,20520,720,,20530
2019/1/15,13:05,20530,20530,20500,20510,268,,20520
2019/1/15,13:10,20510,20520,20500,20510,420,,20510
2019/1/15,13:15,20510,20510,20480,20490,253,,20510
2019/1/15,13:20,20500,20520,20500,20510,251,,20490
2019/1/15,13:25,20510,20510,20500,20500,248,,20510
2019/1/15,13:30,20500,20510,20500,20510,466,,20500
2019/1/15,13:35,20510,20510,20500,20510,68,,20510
2019/1/15,13:40,20510,20510,20500,20500,217,,20510
2019/1/15,13:45,20500,20510,20500,20500,122,,20500
2019/1/15,13:50,20500,20520,20500,20520,408,,20500
2019/1/15,13:55,20520,20520,20510,20520,255,,20520
2019/1/15,14:00,20520,20530,20510,20530,240,,20520
2019/1/15,14:05,20530,20530,20490,20490,648,,20530
2019/1/15,14:10,20490,20490,20490,20490,250,,20490
2019/1/15,14:15,20490,20520,20490,20520,797,,20490
2019/1/15,14:20,20520,20530,20510,20520,592,,20520
2019/1/15,14:25,20510,20520,20510,20520,107,,20520
2019/1/15,14:30,20510,20530,20510,20510,508,,20520
2019/1/15,14:35,20510,20510,20500,20500,294,,20510
2019/1/15,14:40,20500,20520,20500,20520,240,,20500
2019/1/15,14:45,20520,20530,20510,20520,175,,20520
2019/1/15,14:50,20520,20530,20510,20510,720,,20520
2019/1/15,14:55,20510,20530,20510,20520,1359,,20510
2019/1/15,15:00,20520,20530,20500,20510,1372,,20520
2019/1/16,9:00,20540,20550,20460,20460,2746,,20510
2019/1/16,9:05,20460,20460,20410,20440,1799,,20460
2019/1/16,9:10,20430,20430,20390,20400,1543,,20440
2019/1/16,9:15,20400,20400,20350,20370,1466,,20400
2019/1/16,9:20,20370,20400,20360,20400,533,,20370
2019/1/16,9:25,20390,20410,20380,20390,683,,20400
2019/1/16,9:30,20380,20420,20360,20410,734,,20390
2019/1/16,9:35,20420,20440,20410,20420,888,,20410
2019/1/16,9:40,20420,20430,20400,20420,300,,20420
2019/1/16,9:45,20410,20410,20390,20400,423,,20420
2019/1/16,9:50,20400,20400,20380,20390,306,,20400
2019/1/16,9:55,20390,20420,20390,20400,280,,20390
2019/1/16,10:00,20400,20400,20370,20380,503,,20400
2019/1/16,10:05,20380,20390,20370,20380,333,,20380
2019/1/16,10:10,20390,20430,20390,20400,677,,20380
2019/1/16,10:15,20390,20400,20370,20370,491,,20400
2019/1/16,10:20,20370,20390,20340,20380,731,,20370
2019/1/16,10:25,20380,20380,20360,20360,650,,20380
2019/1/16,10:30,20360,20360,20300,20310,1356,,20360
2019/1/16,10:35,20300,20320,20300,20300,1042,,20310
2019/1/16,10:40,20300,20310,20290,20310,643,,20300
2019/1/16,10:45,20310,20330,20300,20330,717,,20310
2019/1/16,10:50,20330,20340,20320,20330,748,,20330
2019/1/16,10:55,20340,20360,20340,20360,763,,20330
2019/1/16,11:00,20360,20360,20340,20350,653,,20360
2019/1/16,11:05,20350,20350,20320,20350,528,,20350
2019/1/16,11:10,20350,20360,20340,20350,377,,20350
2019/1/16,11:15,20350,20370,20350,20360,204,,20350
2019/1/16,11:20,20360,20390,20360,20390,424,,20360
2019/1/16,11:25,20390,20410,20380,20390,1030,,20390
2019/1/16,11:30,20400,20400,20390,20390,128,,20390
2019/1/16,12:30,20410,20420,20400,20400,281,,20390
2019/1/16,12:35,20400,20420,20400,20410,407,,20400
2019/1/16,12:40,20420,20420,20380,20380,549,,20410
2019/1/16,12:45,20380,20400,20380,20400,390,,20380
2019/1/16,12:50,20390,20410,20390,20400,147,,20400
2019/1/16,12:55,20390,20420,20390,20410,356,,20400
2019/1/16,13:00,20410,20420,20400,20420,354,,20410
2019/1/16,13:05,20410,20420,20400,20400,205,,20420
2019/1/16,13:10,20400,20410,20390,20400,225,,20400
2019/1/16,13:15,20400,20410,20390,20390,223,,20400
2019/1/16,13:20,20400,20410,20390,20410,262,,20390
2019/1/16,13:25,20410,20410,20390,20410,314,,20410
2019/1/16,13:30,20410,20440,20400,20430,466,,20410
2019/1/16,13:35,20430,20440,20420,20420,320,,20430
2019/1/16,13:40,20430,20430,20420,20420,295,,20420
2019/1/16,13:45,20420,20430,20410,20410,289,,20420
2019/1/16,13:50,20410,20420,20410,20410,445,,20410
2019/1/16,13:55,20410,20410,20390,20400,233,,20410
2019/1/16,14:00,20400,20400,20390,20400,38,,20400
2019/1/16,14:05,20390,20400,20380,20400,297,,20400
2019/1/16,14:10,20400,20410,20390,20410,277,,20400
2019/1/16,14:15,20410,20410,20390,20410,188,,20410
2019/1/16,14:20,20410,20420,20400,20410,453,,20410
2019/1/16,14:25,20410,20420,20400,20410,178,,20410
2019/1/16,14:30,20410,20410,20390,20390,253,,20410
2019/1/16,14:35,20390,20400,20390,20400,181,,20390
2019/1/16,14:40,20400,20410,20380,20410,511,,20400
2019/1/16,14:45,20410,20430,20400,20400,639,,20410
2019/1/16,14:50,20410,20410,20390,20390,739,,20400
2019/1/16,14:55,20400,20410,20390,20410,1986,,20390
2019/1/16,15:00,20410,20430,20400,20420,1630,,20410
2019/1/17,9:00,20520,20540,20500,20520,1015,,20420
2019/1/17,9:05,20520,20520,20440,20470,2191,,20520
2019/1/17,9:10,20470,20490,20460,20480,770,,20470
2019/1/17,9:15,20490,20500,20480,20480,574,,20480
2019/1/17,9:20,20480,20500,20470,20470,557,,20480
2019/1/17,9:25,20470,20470,20460,20470,403,,20470
2019/1/17,9:30,20470,20480,20440,20450,400,,20470
2019/1/17,9:35,20460,20480,20450,20460,503,,20450
2019/1/17,9:40,20460,20500,20460,20500,640,,20460
2019/1/17,9:45,20490,20500,20470,20470,450,,20500
2019/1/17,9:50,20470,20480,20460,20470,301,,20470
2019/1/17,9:55,20470,20480,20460,20470,197,,20470
2019/1/17,10:00,20470,20500,20470,20500,490,,20470
2019/1/17,10:05,20490,20530,20490,20520,792,,20500
2019/1/17,10:10,20520,20520,20510,20510,293,,20520
2019/1/17,10:15,20500,20500,20490,20490,811,,20510
2019/1/17,10:20,20490,20490,20490,20490,256,,20490
2019/1/17,10:25,20480,20480,20460,20460,571,,20490
2019/1/17,10:30,20460,20460,20400,20400,2352,,20460
2019/1/17,10:35,20400,20410,20380,20390,1352,,20400
2019/1/17,10:40,20390,20390,20340,20350,1706,,20390
2019/1/17,10:45,20350,20360,20340,20360,791,,20350
2019/1/17,10:50,20350,20380,20350,20370,596,,20360
2019/1/17,10:55,20370,20380,20360,20380,531,,20370
2019/1/17,11:00,20380,20380,20370,20370,868,,20380
2019/1/17,11:05,20370,20390,20370,20380,926,,20370
2019/1/17,11:10,20370,20370,20310,20320,924,,20380
2019/1/17,11:15,20310,20360,20310,20350,425,,20320
2019/1/17,11:20,20350,20370,20340,20370,530,,20350
2019/1/17,11:25,20380,20380,20370,20380,386,,20370
2019/1/17,11:30,20380,20400,20380,20390,331,,20380
2019/1/17,12:30,20410,20420,20390,20410,764,,20390
2019/1/17,12:35,20410,20410,20390,20390,302,,20410
2019/1/17,12:40,20390,20400,20390,20400,219,,20390
2019/1/17,12:45,20390,20400,20380,20400,456,,20400
2019/1/17,12:50,20400,20420,20390,20410,224,,20400
2019/1/17,12:55,20410,20420,20410,20410,179,,20410
2019/1/17,13:00,20420,20420,20420,20420,188,,20410
2019/1/17,13:05,20410,20410,20400,20410,123,,20420
2019/1/17,13:10,20420,20430,20420,20430,303,,20410
2019/1/17,13:15,20420,20420,20400,20400,350,,20430
2019/1/17,13:20,20390,20400,20390,20390,118,,20400
2019/1/17,13:25,20390,20390,20380,20380,131,,20390
2019/1/17,13:30,20380,20400,20380,20400,318,,20380
2019/1/17,13:35,20400,20400,20400,20400,200,,20400
2019/1/17,13:40,20400,20400,20400,20400,51,,20400
2019/1/17,13:45,20400,20400,20390,20390,51,,20400
2019/1/17,13:50,20390,20400,20380,20380,119,,20390
2019/1/17,13:55,20380,20390,20380,20390,14,,20380
2019/1/17,14:00,20380,20400,20380,20400,323,,20390
2019/1/17,14:05,20400,20400,20390,20390,96,,20400
2019/1/17,14:10,20390,20410,20380,20380,567,,20390
2019/1/17,14:15,20380,20380,20360,20370,575,,20380
2019/1/17,14:20,20370,20380,20370,20370,446,,20370
2019/1/17,14:25,20370,20380,20360,20380,385,,20370
2019/1/17,14:30,20380,20380,20370,20370,271,,20380
2019/1/17,14:35,20370,20370,20360,20370,230,,20370
2019/1/17,14:40,20370,20380,20370,20370,94,,20370
2019/1/17,14:45,20360,20370,20330,20330,525,,20370
2019/1/17,14:50,20340,20380,20340,20380,460,,20330
2019/1/17,14:55,20380,20390,20370,20380,883,,20380
2019/1/17,15:00,20380,20380,20350,20360,921,,20380
2019/1/18,9:00,20460,20510,20430,20500,1817,,20360
2019/1/18,9:05,20510,20520,20490,20500,1213,,20500
2019/1/18,9:10,20510,20510,20480,20480,480,,20500
2019/1/18,9:15,20490,20540,20490,20530,924,,20480
2019/1/18,9:20,20530,20540,20510,20520,685,,20530
2019/1/18,9:25,20520,20550,20520,20550,480,,20520
2019/1/18,9:30,20540,20610,20540,20590,2760,,20550
2019/1/18,9:35,20590,20600,20570,20580,834,,20590
2019/1/18,9:40,20580,20580,20560,20570,650,,20580
2019/1/18,9:45,20570,20570,20560,20560,595,,20570
2019/1/18,9:50,20560,20580,20550,20560,646,,20560
2019/1/18,9:55,20550,20560,20540,20560,380,,20560
2019/1/18,10:00,20560,20570,20540,20550,655,,20560
2019/1/18,10:05,20550,20570,20530,20550,445,,20550
2019/1/18,10:10,20550,20570,20550,20570,512,,20550
2019/1/18,10:15,20570,20580,20560,20580,629,,20570
2019/1/18,10:20,20580,20590,20580,20590,428,,20580
2019/1/18,10:25,20580,20610,20580,20590,803,,20590
2019/1/18,10:30,20590,20590,20580,20580,1080,,20590
2019/1/18,10:35,20580,20620,20570,20600,778,,20580
2019/1/18,10:40,20610,20640,20610,20630,1630,,20600
2019/1/18,10:45,20640,20650,20620,20640,648,,20630
2019/1/18,10:50,20630,20640,20630,20640,429,,20640
2019/1/18,10:55,20640,20660,20640,20650,1188,,20640
2019/1/18,11:00,20650,20670,20630,20630,913,,20650
2019/1/18,11:05,20630,20650,20630,20640,438,,20630
2019/1/18,11:10,20640,20660,20640,20640,639,,20640
2019/1/18,11:15,20640,20650,20630,20630,458,,20640
2019/1/18,11:20,20630,20650,20630,20640,792,,20630
2019/1/18,11:25,20650,20650,20640,20640,380,,20640
2019/1/18,11:30,20650,20670,20640,20650,547,,20640
2019/1/18,12:30,20630,20640,20620,20630,626,,20650
2019/1/18,12:35,20630,20660,20630,20640,412,,20630
2019/1/18,12:40,20640,20650,20640,20640,324,,20640
2019/1/18,12:45,20640,20650,20640,20640,269,,20640
2019/1/18,12:50,20640,20650,20640,20650,158,,20640
2019/1/18,12:55,20650,20660,20650,20650,428,,20650
2019/1/18,13:00,20650,20650,20640,20640,338,,20650
2019/1/18,13:05,20630,20630,20620,20630,700,,20640
2019/1/18,13:10,20640,20640,20630,20640,121,,20630
2019/1/18,13:15,20640,20640,20640,20640,80,,20640
2019/1/18,13:20,20640,20650,20640,20640,346,,20640
2019/1/18,13:25,20640,20660,20640,20650,302,,20640
2019/1/18,13:30,20650,20660,20650,20650,32,,20650
2019/1/18,13:35,20660,20660,20650,20650,189,,20650
2019/1/18,13:40,20650,20660,20650,20650,265,,20650
